fips,white,non_white,pctwhite
26065,220237.0,280895.0,0.7840545399526514
26067,59463.0,63905.0,0.9304905719427274
26069,25072.0,25887.0,0.9685170162629891
26071,11502.0,11817.0,0.9733434881949733
26073,63153.0,70311.0,0.8981951614967786
26075,141785.0,160248.0,0.8847848335080625
26077,208096.0,250331.0,0.8312833808038157
26079,16644.0,17153.0,0.9703258905147788
26081,506183.0,602622.0,0.8399676745953516
26083,2126.0,2156.0,0.9860853432282004
26085,10080.0,11539.0,0.8735592339024179
26087,85570.0,88319.0,0.9688741946806463
26089,20380.0,21708.0,0.9388243965358393
26091,94399.0,99892.0,0.9450106114603772
26093,175792.0,180967.0,0.9714036260754724
26095,5339.0,6631.0,0.8051575931232091
26097,8516.0,11113.0,0.7663097273463512
26099,723014.0,840978.0,0.8597299810458775
26101,22965.0,24733.0,0.9285165568269114
26103,63091.0,67077.0,0.9405757562204631
26105,27618.0,28705.0,0.9621320327469082
26107,40273.0,42798.0,0.9410019159773821
26109,22953.0,24029.0,0.9552207748969994
26111,79477.0,83629.0,0.9503521505697784
26113,14498.0,14849.0,0.9763620445821267
26115,144862.0,152021.0,0.9529078219456523
26117,60428.0,63342.0,0.9539957690000316
26119,9559.0,9765.0,0.9789042498719918
26121,140126.0,172188.0,0.8137965479592074
26123,46622.0,48460.0,0.9620718118035493
26125,940494.0,1202362.0,0.7822053591181358
26127,25614.0,26570.0,0.9640195709446745
26129,21144.0,21699.0,0.9744227844601133
26131,6603.0,6780.0,0.9738938053097345
26133,22836.0,23528.0,0.9705882352941176
26135,8456.0,8640.0,0.9787037037037037
26137,23463.0,24164.0,0.9709899023340507
26139,246793.0,263801.0,0.9355271587294969
26141,13066.0,13376.0,0.9768241626794258
26143,23844.0,24449.0,0.9752546116405579
26145,154174.0,200169.0,0.7702191648057392
26147,154387.0,163040.0,0.9469271344455349
26149,57721.0,61295.0,0.9416918182559753
26151,42172.0,43114.0,0.9781509486477711
26153,7447.0,8485.0,0.8776664702416028
26155,68790.0,70648.0,0.9737006001585324
26157,54000.0,55729.0,0.968974860485564
26159,70054.0,76258.0,0.9186446012221668
26161,260907.0,344791.0,0.75671058699328
26163,984224.0,1820584.0,0.5406089474586177
26165,31724.0,32735.0,0.9691156254773179
27001,15517.0,16202.0,0.9577212689791383
27003,292551.0,330844.0,0.8842566285016503
27005,28804.0,32504.0,0.8861678562638444
27007,33437.0,44442.0,0.752373880563431
27009,36530.0,38451.0,0.9500403110452263
27011,5190.0,5269.0,0.9850066426266844
27013,59855.0,64013.0,0.9350444440972927
27015,25485.0,25893.0,0.9842428455567142
27017,31806.0,35386.0,0.8988300457808173
27019,85819.0,91042.0,0.9426308736627051
27021,24593.0,28567.0,0.8608884377078447
27023,11968.0,12441.0,0.9619805481874447
27025,51781.0,53887.0,0.9609182177519624
27027,55282.0,58999.0,0.9369989321852913
27029,7618.0,8695.0,0.8761357101782634
27031,4570.0,5176.0,0.8829211746522411
27033,11088.0,11687.0,0.9487464704372379
27035,60522.0,62500.0,0.968352
27037,349371.0,398552.0,0.8766007948774563
27039,19633.0,20087.0,0.9773983173196594
27041,35264.0,36009.0,0.9793107278735872
27043,14288.0,14553.0,0.9817906960764103
27045,20558.0,20866.0,0.9852391450206077
27047,30315.0,31255.0,0.9699248120300752
27049,44218.0,46183.0,0.9574518762315137
27051,5910.0,6018.0,0.9820538384845464
27053,891799.0,1152425.0,0.773845586480682
27055,18592.0,19027.0,0.9771377516161245
27057,19380.0,20428.0,0.9486978656745644
27059,36456.0,37816.0,0.9640363867146181
27061,42292.0,45058.0,0.9386124550579253
27063,9942.0,10266.0,0.9684395090590298
27065,15803.0,16239.0,0.9731510560995135
27067,40471.0,42239.0,0.9581429484599541
27069,4499.0,4552.0,0.9883567662565905
27071,12637.0,13311.0,0.9493651866877019
27073,7134.0,7259.0,0.9827799972447996
27075,10636.0,10866.0,0.9788330572427756
27077,3894.0,4045.0,0.9626699629171817
27079,27105.0,27703.0,0.9784138901923979
27081,5826.0,5896.0,0.9881275440976933
27083,24056.0,25857.0,0.9303476814789032
27085,35737.0,36651.0,0.975062071976208
27087,2715.0,5413.0,0.5015702937372991
27089,9259.0,9439.0,0.9809301832821273
27091,20450.0,20840.0,0.9812859884836852
27093,22946.0,23300.0,0.9848068669527897
27095,23867.0,26097.0,0.9145495650841093
27097,32539.0,33198.0,0.9801494065907584
27099,36930.0,39163.0,0.9429818961775145
27101,8534.0,8725.0,0.97810888252149
27103,31101.0,32727.0,0.9503162526354386
27105,18897.0,21378.0,0.88394611282627
27107,6552.0,6852.0,0.9562171628721541
27109,125944.0,144248.0,0.8731074260994953
27111,55627.0,57303.0,0.9707519676107708
27113,13181.0,13930.0,0.9462311557788945
27115,27520.0,29750.0,0.9250420168067227
27117,9160.0,9596.0,0.9545644018340975
27119,30046.0,31600.0,0.9508227848101266
27121,10801.0,10995.0,0.9823556161891769
27123,370074.0,508640.0,0.7275754954388173
27125,3958.0,4089.0,0.9679628270970898
27127,14347.0,16059.0,0.8933931128961953
27129,15357.0,15730.0,0.9762873490146218
27131,59384.0,64142.0,0.9258208350222943
27133,9419.0,9687.0,0.9723340559512749
27135,14794.0,15629.0,0.9465736771386525
27137,186744.0,200226.0,0.9326660873213269
27139,115035.0,129928.0,0.8853749769102888
27141,83767.0,88499.0,0.9465304692708392
27143,14869.0,15226.0,0.9765532641534218
27145,140150.0,150642.0,0.9303514292162877
27147,34744.0,36576.0,0.9499125109361329
27149,9240.0,9726.0,0.9500308451573103
27151,9586.0,9783.0,0.9798630277011142
27153,24239.0,24895.0,0.9736493271741313
27155,3362.0,3558.0,0.9449128724002248
27157,21248.0,21676.0,0.9802546595312789
27159,13420.0,13843.0,0.9694430398035108
27161,18231.0,19136.0,0.9527069397993311
27163,211394.0,238136.0,0.8877028252763127
27165,10825.0,11211.0,0.9655695299259656
27167,6413.0,6576.0,0.975212895377129
27169,49027.0,51461.0,0.9527020462097511
27171,119601.0,124700.0,0.9591098636728148
27173,9932.0,10438.0,0.9515232803219007
28001,14368.0,32297.0,0.4448710406539307
28003,32253.0,37057.0,0.8703618749494023
28005,7587.0,13131.0,0.5777930089102125
28007,11139.0,19564.0,0.5693620936413821
28009,5355.0,8729.0,0.6134723336006416
28011,11680.0,34145.0,0.3420705813442671
28013,10590.0,14962.0,0.7077930757920065
28015,7001.0,10597.0,0.6606586769840521
28017,9758.0,17392.0,0.5610625574977001
28019,5859.0,8547.0,0.6855036855036855
28021,1374.0,9604.0,0.14306538942107455
28023,10786.0,16732.0,0.6446330384891227
28025,8410.0,20634.0,0.40757972278763205
28027,6086.0,26151.0,0.2327253259913579
28029,13991.0,29449.0,0.4750925328534076
28031,12469.0,19568.0,0.6372138184791496
28033,120968.0,161252.0,0.7501798427306328
28035,45948.0,74934.0,0.6131795980462807
28037,5262.0,8118.0,0.6481892091648189
28039,20447.0,22578.0,0.905616086455842
28041,10474.0,14400.0,0.7273611111111111
28043,12503.0,21906.0,0.5707568702638547
28045,39204.0,43929.0,0.892440073755378
28047,134113.0,187105.0,0.716779348494161
28049,71041.0,245285.0,0.28962635301791795
28051,3021.0,19198.0,0.15736014168142515
28053,2267.0,9375.0,0.24181333333333332
28055,489.0,1406.0,0.34779516358463725
28057,21753.0,23401.0,0.929575659159865
28059,103253.0,139668.0,0.7392745653979437
28061,7924.0,17062.0,0.46442386590083223
28063,1062.0,7726.0,0.1374579342479938
28065,4866.0,12487.0,0.38968527268359093
28067,47239.0,67761.0,0.6971414235327106
28069,3693.0,10456.0,0.35319433817903595
28071,34436.0,47351.0,0.727249688496547
28073,43404.0,55658.0,0.7798339861295771
28075,44381.0,80261.0,0.5529584729818966
28077,8781.0,12929.0,0.6791708562147111
28079,12211.0,23805.0,0.5129594622978366
28081,58463.0,82910.0,0.705138101555904
28083,8365.0,32317.0,0.25884209549153697
28085,23957.0,34869.0,0.6870572715019071
28087,32569.0,59779.0,0.5448234329781362
28089,55411.0,95203.0,0.5820299780469103
28091,17954.0,27088.0,0.6628027170702895
28093,19169.0,37144.0,0.5160725823820805
28095,25114.0,36989.0,0.6789586093162833
28097,5841.0,10925.0,0.5346453089244851
28099,18101.0,29676.0,0.6099541717212562
28101,13815.0,21720.0,0.636049723756906
28103,3176.0,11545.0,0.2750974447812906
28105,28387.0,47671.0,0.5954773342283569
28107,17352.0,34707.0,0.49995678105281355
28109,47439.0,55834.0,0.8496435863452376
28111,9618.0,12250.0,0.7851428571428571
28113,18868.0,40404.0,0.466983466983467
28115,25137.0,29957.0,0.8391027138899089
28117,21424.0,25276.0,0.8476024687450546
28119,2398.0,8223.0,0.291621062872431
28121,111396.0,141617.0,0.7866004787560815
28123,16751.0,28264.0,0.5926620435890179
28125,1387.0,4916.0,0.282139951179821
28127,17395.0,27503.0,0.6324764571137694
28129,12574.0,16491.0,0.7624765023346067
28131,14045.0,17786.0,0.7896660294613741
28133,7630.0,29450.0,0.25908319185059425
28135,6332.0,15378.0,0.4117570555338796
28137,19635.0,28886.0,0.6797410510281797
28139,18269.0,22232.0,0.8217434328895286
28141,18818.0,19593.0,0.9604450569080795
28143,2679.0,10778.0,0.24856188532195211
28145,22723.0,27134.0,0.8374364266234244
28147,8309.0,15443.0,0.5380431263355565
28149,24860.0,48773.0,0.5097082402148729
28151,13932.0,51137.0,0.27244460957819194
28153,12417.0,20747.0,0.5984961681206922
28155,8101.0,10253.0,0.7901102116453721
28157,2836.0,9878.0,0.2871026523587771
28159,10039.0,19198.0,0.5229190540681321
28161,7712.0,12678.0,0.6082978387758321
28163,11547.0,28065.0,0.4114377338321753
29001,24225.0,25607.0,0.946030382317335
29003,16903.0,17291.0,0.9775605806488925
29005,5605.0,5685.0,0.9859278803869833
29007,23219.0,25529.0,0.909514669591445
29009,34060.0,35597.0,0.9568222041183245
29011,11870.0,12402.0,0.9571036929527496
29013,16540.0,17049.0,0.9701448765323479
29015,18581.0,19056.0,0.9750734676742233
29017,12126.0,12363.0,0.9808298956563941
29019,136087.0,162642.0,0.8367272906137406
29021,81120.0,89201.0,0.9094068452147397
29023,39083.0,42794.0,0.9132822358274525
29025,9175.0,9424.0,0.9735780984719864
29027,40967.0,44332.0,0.9240954615176397
29029,42871.0,44002.0,0.9742966228807781
29031,67831.0,75674.0,0.8963580622142348
29033,9004.0,9295.0,0.9686928456159225
29035,6076.0,6265.0,0.9698324022346368
29037,92738.0,99478.0,0.9322463258207845
29039,13619.0,13982.0,0.9740380489200401
29041,7583.0,7831.0,0.9683309922104457
29043,74694.0,77422.0,0.9647645372116452
29045,7018.0,7139.0,0.9830508474576272
29047,198279.0,221939.0,0.8933941308197297
29049,19914.0,20743.0,0.9600347105047486
29051,64804.0,75990.0,0.8527964205816555
29053,15950.0,17601.0,0.9061985114482132
29055,24141.0,24696.0,0.9775267249757046
29057,7590.0,7883.0,0.962831409361918
29059,16276.0,16777.0,0.970137688502116
29061,8283.0,8433.0,0.9822127356812522
29063,11248.0,12892.0,0.8724790567793981
29065,15162.0,15657.0,0.9683847480360223
29067,13311.0,13684.0,0.9727418883367437
29069,28114.0,31953.0,0.879854786717992
29071,98727.0,101492.0,0.972756473416624
29073,14943.0,15222.0,0.9816712652739457
29075,6638.0,6738.0,0.9851588008311072
29077,253484.0,275174.0,0.9211771460966516
29079,10024.0,10261.0,0.9769028359808986
29081,8779.0,8957.0,0.9801272747571732
29083,21565.0,22272.0,0.9682561063218391
29085,9366.0,9627.0,0.9728887503895295
29087,4813.0,4912.0,0.9798452768729642
29089,9344.0,10144.0,0.9211356466876972
29091,39136.0,40400.0,0.9687128712871287
29093,10283.0,10630.0,0.9673565380997178
29095,475521.0,674158.0,0.7053554211327315
29097,107772.0,117404.0,0.9179585022656809
29099,211996.0,218733.0,0.9691998921059009
29101,47800.0,52595.0,0.9088316379884019
29103,4060.0,4131.0,0.9828128782377148
29105,34270.0,35571.0,0.9634252621517528
29107,31670.0,33381.0,0.9487432970851682
29109,37410.0,38634.0,0.9683180618108402
29111,9689.0,10211.0,0.9488786602683381
29113,50287.0,52566.0,0.9566449796446372
29115,12477.0,12761.0,0.9777446908549486
29117,14558.0,15195.0,0.9580783152352748
29119,21065.0,23083.0,0.9125763548932114
29121,14866.0,15566.0,0.9550301940125916
29123,12005.0,12226.0,0.9819237690168493
29125,8994.0,9176.0,0.9801656495204882
29127,26551.0,28781.0,0.9225183280636531
29129,3707.0,3785.0,0.9793923381770145
29131,24055.0,24748.0,0.9719977371908841
29133,10724.0,14358.0,0.7469006825463157
29135,14740.0,15607.0,0.944448004100724
29137,8418.0,8840.0,0.952262443438914
29139,11802.0,12236.0,0.9645308924485125
29141,19880.0,20565.0,0.9666909798200827
29143,15557.0,18956.0,0.8206900189913484
29145,53195.0,58114.0,0.9153560243659015
29147,22164.0,23370.0,0.9483953786906291
29149,10531.0,10881.0,0.9678338388015807
29151,13731.0,13878.0,0.9894076956333766
29153,9499.0,9723.0,0.9769618430525558
29155,13021.0,18296.0,0.7116856143419327
29157,18561.0,18971.0,0.9783880659954668
29159,39497.0,42201.0,0.9359256889647165
29161,41603.0,45156.0,0.9213172114447692
29163,16855.0,18516.0,0.9102937999567942
29165,79098.0,89322.0,0.8855377174716196
29167,30139.0,31137.0,0.9679481003307961
29169,41629.0,52274.0,0.7963614798944025
29171,4897.0,4979.0,0.9835308294838321
29173,9923.0,10167.0,0.9760007868594472
29175,23216.0,25414.0,0.9135122373494924
29177,22700.0,23494.0,0.9662041372265259
29179,6494.0,6696.0,0.9698327359617682
29181,13695.0,14100.0,0.9712765957446808
29183,330356.0,360485.0,0.9164209329098298
29185,9519.0,9805.0,0.9708312085670576
29186,17750.0,18145.0,0.9782309176081565
29187,61339.0,65359.0,0.9384935510029223
29189,709884.0,998954.0,0.7106273161727167
29195,21155.0,23370.0,0.9052203679931536
29197,4380.0,4431.0,0.988490182802979
29199,4794.0,4843.0,0.9898823043568037
29201,33872.0,39191.0,0.8642800643004771
29203,8138.0,8441.0,0.9641037791730838
29205,6270.0,6373.0,0.9838380668445003
29207,29248.0,29968.0,0.9759743726641751
29209,31446.0,32202.0,0.9765231973169368
29211,6551.0,6714.0,0.9757223711647304
29213,49364.0,51675.0,0.9552781809385583
29215,24400.0,26008.0,0.9381728698861889
29217,20499.0,21159.0,0.9688075996030058
29219,31035.0,32513.0,0.9545412604189094
29221,24200.0,25195.0,0.9605080373089899
29223,13183.0,13521.0,0.9750018489756674
29225,34998.0,36202.0,0.9667421689409424
29227,2137.0,2171.0,0.9843390142791341
29229,18340.0,18815.0,0.9747541854903002
29510,144058.0,319294.0,0.45117665850282185
30001,8883.0,9246.0,0.9607397793640493
30003,4094.0,12865.0,0.3182277497085115
30005,3143.0,6491.0,0.48420890463718996
30007,5424.0,5612.0,0.9665003563791874
30009,9838.0,10078.0,0.9761857511410994
30011,1140.0,1160.0,0.9827586206896551
30013,73147.0,81327.0,0.8994183973342187
30015,4423.0,5813.0,0.7608807844486496
30017,11231.0,11699.0,0.9599965809043508
30019,1679.0,1751.0,0.9588806396344945
30021,8615.0,8966.0,0.9608521079634174
30023,8710.0,9298.0,0.9367605936760593
30025,2823.0,2890.0,0.9768166089965398
30027,11231.0,11586.0,0.9693595718971172
30029,87233.0,90928.0,0.9593634524019004
30031,85776.0,89513.0,0.9582518740294705
30033,1191.0,1206.0,0.9875621890547264
30035,4182.0,13399.0,0.3121128442421076
30037,851.0,884.0,0.9626696832579186
30039,3011.0,3079.0,0.9779149074374797
30041,11951.0,16096.0,0.7424826043737575
30043,10941.0,11406.0,0.9592319831667543
30045,2038.0,2072.0,0.9835907335907336
30047,20087.0,28746.0,0.6987754818061643
30049,59982.0,63395.0,0.9461629466046219
30051,2301.0,2339.0,0.983753740914921
30053,18986.0,19687.0,0.9643927464824503
30055,1701.0,1734.0,0.9809688581314879
30057,7504.0,7691.0,0.9756858665973216
30059,1854.0,1891.0,0.9804336329984136
30061,4025.0,4223.0,0.9531139000710396
30063,101861.0,109299.0,0.9319481422519876
30065,4387.0,4538.0,0.9667254297047158
30067,15187.0,15636.0,0.971284215911998
30069,491.0,494.0,0.9939271255060729
30071,3729.0,4253.0,0.876792852104397
30073,5102.0,6153.0,0.8291890134893548
30075,1677.0,1743.0,0.9621342512908778
30077,6523.0,7027.0,0.928276647217874
30079,1141.0,1179.0,0.9677692960135709
30081,38796.0,40212.0,0.9647866308564608
30083,9367.0,9746.0,0.9611122511799712
30085,3748.0,10425.0,0.35952038369304556
30087,5702.0,9233.0,0.6175674212065417
30089,10515.0,11413.0,0.9213177954963638
30091,3242.0,3384.0,0.9580378250591016
30093,32543.0,34200.0,0.9515497076023391
30095,8866.0,9117.0,0.9724690139300208
30097,3549.0,3651.0,0.9720624486442071
30099,5867.0,6073.0,0.9660793676930677
30101,4928.0,5324.0,0.9256198347107438
30103,689.0,718.0,0.9596100278551533
30105,6435.0,7369.0,0.8732528158501832
30107,2095.0,2168.0,0.9663284132841329
30109,999.0,1017.0,0.9823008849557522
30111,136095.0,147972.0,0.919734814694672
31001,30064.0,31364.0,0.958551205203418
31003,6598.0,6685.0,0.9869857890800299
31005,446.0,460.0,0.9695652173913043
31007,682.0,690.0,0.9884057971014493
31009,474.0,478.0,0.9916317991631799
31011,5437.0,5505.0,0.9876475930971844
31013,10523.0,11308.0,0.9305801202688362
31015,2052.0,2099.0,0.977608384945212
31017,3101.0,3145.0,0.9860095389507154
31019,44385.0,46102.0,0.9627564964643617
31021,6613.0,6858.0,0.9642752989209682
31023,8285.0,8395.0,0.9868969624776652
31025,24643.0,25241.0,0.9763083871478943
31027,8767.0,8852.0,0.9903976502485314
31029,3931.0,3966.0,0.9911749873928392
31031,5203.0,5713.0,0.9107299142307019
31033,9636.0,9998.0,0.9637927585517103
31035,6369.0,6542.0,0.9735554876184653
31037,9903.0,10515.0,0.9417974322396576
31039,8970.0,9139.0,0.9815078236130867
31041,10763.0,10939.0,0.9839107779504526
31043,18578.0,21006.0,0.8844139769589641
31045,8316.0,9182.0,0.9056850359398824
31047,22644.0,24326.0,0.9308558743730987
31049,1905.0,1941.0,0.98145285935085
31051,5890.0,6000.0,0.9816666666666667
31053,35411.0,36691.0,0.9651140606688289
31055,422648.0,517110.0,0.8173270677418731
31057,1953.0,2008.0,0.9726095617529881
31059,5777.0,5890.0,0.9808149405772496
31061,3170.0,3225.0,0.9829457364341085
31063,2724.0,2756.0,0.988388969521045
31065,4866.0,4959.0,0.9812462189957653
31067,21771.0,22311.0,0.9757966922146026
31069,2017.0,2057.0,0.9805542051531356
31071,2038.0,2049.0,0.9946315275744265
31073,2000.0,2044.0,0.9784735812133072
31075,607.0,614.0,0.988599348534202
31077,2497.0,2538.0,0.9838455476753349
31079,54749.0,58607.0,0.9341716859760779
31081,9019.0,9124.0,0.9884918895221394
31083,3384.0,3423.0,0.9886064855390009
31085,960.0,967.0,0.9927611168562565
31087,2857.0,2908.0,0.9824621733149931
31089,10298.0,10435.0,0.9868711068519406
31091,729.0,736.0,0.9904891304347826
31093,6157.0,6274.0,0.9813516098182977
31095,7404.0,7547.0,0.9810520736716576
31097,4774.0,5217.0,0.9150852980640215
31099,6381.0,6489.0,0.9833564493758669
31101,8151.0,8368.0,0.9740678776290631
31103,817.0,824.0,0.991504854368932
31105,3666.0,3821.0,0.959434702957341
31107,7768.0,8701.0,0.892770945868291
31109,255284.0,285407.0,0.8944559874144643
31111,35100.0,36288.0,0.9672619047619048
31113,752.0,763.0,0.9855832241153342
31115,630.0,632.0,0.9968354430379747
31117,531.0,539.0,0.9851576994434137
31119,33126.0,34876.0,0.9498222273196467
31121,7661.0,7845.0,0.9765455704270236
31123,4896.0,5042.0,0.9710432368107894
31125,3685.0,3735.0,0.9866131191432396
31127,7054.0,7248.0,0.9732339955849889
31129,4427.0,4500.0,0.9837777777777778
31131,15372.0,15740.0,0.9766200762388818
31133,2720.0,2773.0,0.9808871258564731
31135,2935.0,2970.0,0.9882154882154882
31137,9045.0,9188.0,0.9844362211580322
31139,7177.0,7266.0,0.9877511698320947
31141,31173.0,32237.0,0.9669944473741353
31143,5324.0,5406.0,0.9848316685164632
31145,10777.0,11055.0,0.9748530076888285
31147,7913.0,8363.0,0.9461915580533301
31149,1508.0,1526.0,0.9882044560943644
31151,13461.0,14200.0,0.9479577464788732
31153,143422.0,158840.0,0.9029337698312767
31155,20384.0,20780.0,0.9809432146294514
31157,34993.0,36970.0,0.9465242088179605
31159,16404.0,16750.0,0.9793432835820896
31161,4649.0,5469.0,0.8500639970744195
31163,3127.0,3152.0,0.9920685279187818
31165,1284.0,1311.0,0.9794050343249427
31167,5990.0,6129.0,0.9773209332680698
31169,5148.0,5228.0,0.9846977811782709
31171,641.0,647.0,0.990726429675425
31173,2833.0,6940.0,0.40821325648414986
31175,4203.0,4260.0,0.9866197183098592
31177,19813.0,20234.0,0.9791934367895622
31179,9270.0,9595.0,0.9661281917665451
31181,3716.0,3812.0,0.974816369359916
31183,808.0,818.0,0.9877750611246944
31185,13257.0,13665.0,0.9701427003293085
32001,21509.0,24877.0,0.8646139003899184
32003,1445825.0,1951269.0,0.7409665197366432
32005,43747.0,46997.0,0.9308466497861566
32007,43792.0,48818.0,0.897046171494121
32009,728.0,783.0,0.929757343550447
32011,1877.0,1987.0,0.9446401610468043
32013,15140.0,16528.0,0.9160212971926428
32015,5346.0,5775.0,0.9257142857142857
32017,4994.0,5345.0,0.934331150608045
32019,47431.0,51980.0,0.9124855713736052
32021,3556.0,4772.0,0.7451802179379715
32023,40081.0,43946.0,0.9120511536886179
32027,5987.0,6753.0,0.8865689323263735
32029,3743.0,4010.0,0.9334164588528678
32031,363861.0,421407.0,0.8634431796339406
32033,8880.0,10030.0,0.8853439680957128
32510,49997.0,55274.0,0.9045301588450266
33001,58228.0,60088.0,0.9690454000798828
33003,46719.0,47818.0,0.977017022878414
33005,74540.0,77117.0,0.9665832436427766
33007,32172.0,33055.0,0.9732869459990924
33009,83773.0,89118.0,0.9400233398415584
33011,370188.0,400721.0,0.9238048417727047
33013,140201.0,146445.0,0.9573628324626993
33015,283814.0,295223.0,0.9613546370032146
33017,116136.0,123143.0,0.9430986738994502
33019,42550.0,43742.0,0.972749302729642
34001,197552.0,274549.0,0.7195509726861143
34003,694514.0,905116.0,0.7673204318562482
34005,339076.0,448734.0,0.7556280558192604
34007,365262.0,513657.0,0.7111009876240371
34009,89627.0,97265.0,0.9214722664884594
34011,114501.0,156898.0,0.7297798569771444
34013,392077.0,783969.0,0.5001179893592731
34015,244792.0,288288.0,0.8491230991230991
34017,426529.0,634266.0,0.6724765319282446
34019,118741.0,128349.0,0.9251416060896462
34021,246145.0,366513.0,0.671586001042255
34023,526805.0,809858.0,0.6504905798300443
34025,538302.0,630380.0,0.8539325486214664
34027,422199.0,492276.0,0.857646929771104
34029,538801.0,576567.0,0.9344985058111199
34031,382092.0,501226.0,0.7623148041003459
34033,54344.0,66083.0,0.8223597596961397
34035,239960.0,323444.0,0.7418904045213391
34037,141460.0,149265.0,0.9477104478611865
34039,373483.0,536499.0,0.6961485482731562
34041,100236.0,108692.0,0.9222021859934494
35001,567277.0,662564.0,0.856184459161681
35003,3501.0,3725.0,0.9398657718120805
35005,61025.0,65645.0,0.9296214487013481
35006,14724.0,27213.0,0.5410649322015213
35007,13081.0,13750.0,0.9513454545454545
35009,41963.0,48376.0,0.8674342649247561
35011,1936.0,2022.0,0.9574678536102869
35013,194247.0,209233.0,0.9283764989270334
35015,50505.0,53829.0,0.9382488992922031
35017,27986.0,29514.0,0.9482279596123874
35019,4347.0,4687.0,0.9274589289524215
35021,679.0,695.0,0.9769784172661871
35023,4727.0,4894.0,0.9658765835717205
35025,59541.0,64727.0,0.91987887589414
35027,19424.0,20497.0,0.9476508757379128
35028,16214.0,17950.0,0.9032869080779944
35029,23760.0,25095.0,0.9468021518230724
35031,13623.0,71492.0,0.19055278912325854
35033,4638.0,4881.0,0.9502151198524893
35035,53966.0,63797.0,0.8459018449143376
35037,8484.0,9041.0,0.9383917708218118
35039,31711.0,40246.0,0.7879292352034984
35041,18533.0,19846.0,0.933840572407538
35043,104785.0,131561.0,0.7964746391407788
35045,76597.0,130044.0,0.5890083356402448
35047,27246.0,29393.0,0.9269553975436329
35049,132178.0,144170.0,0.916820420337102
35051,11318.0,11988.0,0.9441107774441108
35053,14936.0,17866.0,0.8360013433337065
35055,29210.0,32937.0,0.8868445820809424
35057,15027.0,16383.0,0.9172312763230177
35059,4265.0,4549.0,0.9375686964167949
35061,69538.0,76569.0,0.9081743264245321
36001,241268.0,304204.0,0.7931125166007021
36003,47261.0,48946.0,0.9655743063784579
36005,630493.0,1385108.0,0.4551941076074934
36007,178091.0,200600.0,0.8877916251246262
36009,74923.0,80317.0,0.9328411170735958
36011,74560.0,80026.0,0.9316971984105166
36013,127420.0,134905.0,0.9445165116192876
36015,79282.0,88830.0,0.8925137903861308
36017,49145.0,50477.0,0.9736117439625969
36019,76443.0,82128.0,0.9307787843366452
36021,57756.0,63096.0,0.9153670597185242
36023,47179.0,49336.0,0.9562793903032268
36025,46069.0,47980.0,0.9601709045435598
36027,247729.0,297488.0,0.8327361103641155
36029,746807.0,919040.0,0.8125946639972145
36031,37385.0,39370.0,0.9495808991617983
36033,43705.0,51599.0,0.8470125390026938
36035,53249.0,55531.0,0.9589058363796799
36037,56343.0,60079.0,0.9378152099735348
36039,44933.0,49221.0,0.9128827126632941
36041,4711.0,4836.0,0.9741521918941274
36043,62581.0,64519.0,0.9699623366760179
36045,104652.0,116229.0,0.9003949100482668
36047,1240321.0,2504700.0,0.4951974288337925
36049,26529.0,27087.0,0.9793997120389855
36051,61842.0,65393.0,0.9456975517257199
36053,70020.0,73442.0,0.9534054083494459
36055,581941.0,744344.0,0.7818172780327376
36057,47652.0,50219.0,0.9488838885680718
36059,1048773.0,1339532.0,0.7829398625788708
36061,1039141.0,1585873.0,0.6552485602567166
36063,192748.0,216469.0,0.8904184894834827
36065,207742.0,234878.0,0.8844676810940147
36067,383096.0,467026.0,0.8202883779489792
36069,102237.0,107931.0,0.9472440726019401
36071,309719.0,372813.0,0.8307623392961082
36073,39072.0,42883.0,0.911130284728214
36075,118319.0,122109.0,0.9689621567615818
36077,59333.0,62259.0,0.9530027787147239
36079,93431.0,99710.0,0.9370273794002607
36081,1130036.0,2230722.0,0.50657858756044
36083,141023.0,159429.0,0.8845504895596159
36085,366865.0,468730.0,0.782678727625712
36087,245232.0,311687.0,0.786789311071684
36089,105636.0,111944.0,0.9436503966268849
36091,208442.0,219607.0,0.9491591798075654
36093,126643.0,154727.0,0.8184932170855765
36095,31570.0,32749.0,0.9639989007297933
36097,17857.0,18343.0,0.9735048792454888
36099,32814.0,35251.0,0.9308672094408669
36101,94672.0,98990.0,0.9563794322658854
36103,1288247.0,1493350.0,0.8626557739310945
36105,66556.0,77547.0,0.8582665996105587
36107,49725.0,51125.0,0.9726161369193154
36109,84971.0,101564.0,0.8366251821511559
36111,162532.0,182493.0,0.8906204621547128
36113,63628.0,65707.0,0.96835953551372
36115,60179.0,63216.0,0.9519583649708935
36117,88335.0,93772.0,0.9420189395555176
36119,719053.0,949113.0,0.7576052588047999
36121,38987.0,42155.0,0.9248487723876171
36123,24757.0,25348.0,0.9766845510493924
37001,115442.0,151131.0,0.7638538751149665
37003,34149.0,37198.0,0.9180332275928813
37005,10776.0,11155.0,0.966024204392649
37007,13000.0,26948.0,0.48241056850230074
37009,26624.0,27281.0,0.9759173050841244
37011,16802.0,17797.0,0.9440917008484576
37013,34176.0,47759.0,0.7155928725475826
37015,7560.0,21282.0,0.35522977163800395
37017,21333.0,35190.0,0.6062233589087809
37019,91787.0,107431.0,0.8543809514944476
37021,214404.0,238318.0,0.8996550827046216
37023,78940.0,90912.0,0.8683122140091517
